Date,High,Low,Open,Close,Volume,Adj Close,Company stock name
2020-11-13,141.19000244140625,136.52000427246094,140.89999389648438,138.36000061035156,21062300.0,138.36000061035156,DIS
2020-11-16,144.74000549316406,141.57000732421875,141.57000732421875,144.6699981689453,16382500.0,144.6699981689453,DIS
2020-11-17,144.8300018310547,142.55999755859375,144.39999389648438,144.5,9354900.0,144.5,DIS
2020-11-18,145.47999572753906,143.35000610351562,144.5,143.89999389648438,9456200.0,143.89999389648438,DIS
2020-11-19,143.3000030517578,141.6999969482422,142.57000732421875,141.72000122070312,8892500.0,141.72000122070312,DIS
2020-11-20,142.61000061035156,140.86000061035156,141.7100067138672,141.07000732421875,8481600.0,141.07000732421875,DIS
2020-11-23,147.75,141.6999969482422,142.4499969482422,145.97999572753906,12887000.0,145.97999572753906,DIS
2020-11-24,151.86000061035156,147.85000610351562,148.16000366210938,151.49000549316406,16711700.0,151.49000549316406,DIS
2020-11-25,150.27000427246094,147.24000549316406,150.27000427246094,149.08999633789062,9552000.0,149.08999633789062,DIS
2020-11-27,150.35000610351562,146.52999877929688,149.0,147.1300048828125,5306400.0,147.1300048828125,DIS
2020-11-30,148.69000244140625,146.2899932861328,147.05999755859375,148.00999450683594,9710100.0,148.00999450683594,DIS
2020-12-01,151.39999389648438,149.0,149.57000732421875,149.44000244140625,8825500.0,149.44000244140625,DIS
2020-12-02,154.00999450683594,148.33999633789062,149.49000549316406,153.61000061035156,10601900.0,153.61000061035156,DIS
2020-12-03,154.44000244140625,152.1300048828125,153.4499969482422,153.24000549316406,9063200.0,153.24000549316406,DIS
2020-12-04,154.67999267578125,152.80999755859375,153.69000244140625,154.13999938964844,6033300.0,154.13999938964844,DIS
2020-12-07,153.8800048828125,152.25999450683594,153.17999267578125,153.67999267578125,6815500.0,153.67999267578125,DIS
2020-12-08,154.8800048828125,152.25,152.4199981689453,153.72000122070312,7900600.0,153.72000122070312,DIS
2020-12-09,157.4600067138672,153.88999938964844,156.2899932861328,154.42999267578125,10804300.0,154.42999267578125,DIS
