Date,High,Low,Open,Close,Volume,Adj Close,Company stock name
2022-01-25,20.309999465942383,19.559999465942383,20.0,19.979999542236328,116775800.0,19.74641990661621,F
2022-01-26,21.040000915527344,19.56999969482422,21.010000228881836,19.90999984741211,135786400.0,19.67723846435547,F
2022-01-27,20.649999618530273,19.40999984741211,20.309999465942383,19.549999237060547,105674400.0,19.321447372436523,F
2022-01-28,19.549999237060547,18.920000076293945,19.31999969482422,19.540000915527344,87677100.0,19.41085433959961,F
2022-01-31,20.329999923706055,19.3700008392334,19.579999923706055,20.299999237060547,91361900.0,20.165828704833984,F
2022-02-01,20.850000381469727,19.920000076293945,20.610000610351562,20.65999984741211,117651800.0,20.52345085144043,F
2022-02-02,21.049999237060547,20.18000030517578,20.809999465942383,20.6299991607666,95377600.0,20.493648529052734,F
2022-02-03,20.6200008392334,19.8700008392334,20.170000076293945,19.889999389648438,103016000.0,19.7585391998291,F
2022-02-04,18.59000015258789,17.520000457763672,18.520000457763672,17.959999084472656,211100500.0,17.84129524230957,F
2022-02-07,18.1200008392334,17.700000762939453,17.729999542236328,17.889999389648438,84610000.0,17.771757125854492,F
2022-02-08,17.90999984741211,17.020000457763672,17.579999923706055,17.719999313354492,142694300.0,17.602880477905273,F
2022-02-09,18.43000030517578,18.030000686645508,18.270000457763672,18.350000381469727,87118600.0,18.228717803955078,F
2022-02-10,18.6299991607666,17.920000076293945,17.969999313354492,18.079999923706055,76195300.0,17.96050262451172,F
2022-02-11,18.360000610351562,17.420000076293945,18.100000381469727,17.549999237060547,94534100.0,17.434003829956055,F
2022-02-14,17.729999542236328,17.290000915527344,17.510000228881836,17.459999084472656,78625000.0,17.3445987701416,F
2022-02-15,18.1299991607666,17.719999313354492,17.799999237060547,18.079999923706055,65883300.0,17.96050262451172,F
2022-02-16,18.209999084472656,17.739999771118164,17.889999389648438,18.010000228881836,57442100.0,17.89096450805664,F
2022-02-17,17.940000534057617,17.5,17.860000610351562,17.540000915527344,55368600.0,17.424072265625,F
2022-02-18,18.479999542236328,17.56999969482422,17.600000381469727,18.040000915527344,106404200.0,17.920766830444336,F
2022-02-22,17.760000228881836,17.06999969482422,17.670000076293945,17.290000915527344,98550700.0,17.175724029541016,F
2022-02-23,17.729999542236328,16.8799991607666,17.5,16.950000762939453,79855400.0,16.83797264099121,F
2022-02-24,17.190000534057617,15.960000038146973,15.989999771118164,17.149999618530273,110443900.0,17.03664779663086,F
2022-02-25,17.899999618530273,17.1200008392334,17.25,17.829999923706055,78888000.0,17.712154388427734,F
